#Device;NPA101
#Device Name;NO NAME
#Format;LOG
#Date;2000-01-01
#Version;01.002-02.430-03.730
#Serial No.;000100329
 #Mode;Unlimited
#Logging Interval[s];0.100
#Specified Logging Count;-----
#Specified Logging Time[s];-----
 #Start Time;00:01:32
#Stop Time;00:09:05
 #Actual Count;4539        
 URMS[V];IRMS[A];P[W];FPLL[Hz];URange[V];IRange[A];S[VA];Q[var];LAMBDA[];UTHD[%];Timestamp
236.59;0.978;0.1265E+03;50.074;300;20;0.2314E+03;0.1938E+03;0.547;1.91;00:02:56.800
236.60;0.958;0.1243E+03;50.074;300;20;0.2266E+03;0.1895E+03;0.548;1.89;00:02:56.900
236.57;0.961;0.1245E+03;50.075;300;20;0.2274E+03;0.1903E+03;0.548;1.88;00:02:57.000
236.57;0.959;0.1245E+03;50.075;300;20;0.2268E+03;0.1896E+03;0.549;1.90;00:02:57.100
236.54;0.960;0.1244E+03;50.075;300;20;0.2271E+03;0.1900E+03;0.548;1.89;00:02:57.200
236.58;0.953;0.1240E+03;50.075;300;20;0.2254E+03;0.1883E+03;0.550;1.89;00:02:57.300
236.59;0.966;0.1253E+03;50.075;300;20;0.2284E+03;0.1910E+03;0.549;1.90;00:02:57.400
236.58;0.976;0.1267E+03;50.075;300;20;0.2308E+03;0.1929E+03;0.549;1.90;00:02:57.500
236.59;0.955;0.1240E+03;50.075;300;20;0.2260E+03;0.1889E+03;0.549;1.87;00:02:57.600
236.60;0.972;0.1262E+03;50.074;300;20;0.2301E+03;0.1923E+03;0.549;1.90;00:02:57.700
236.57;0.952;0.1233E+03;50.074;300;20;0.2251E+03;0.1884E+03;0.548;1.90;00:02:57.800
236.61;0.966;0.1255E+03;50.075;300;20;0.2287E+03;0.1912E+03;0.549;1.90;00:02:57.900
236.58;0.950;0.1233E+03;50.075;300;20;0.2247E+03;0.1878E+03;0.549;1.87;00:02:58.000
236.60;0.992;0.1287E+03;50.076;300;20;0.2347E+03;0.1962E+03;0.549;1.88;00:02:58.100
236.62;0.951;0.1234E+03;50.076;300;20;0.2251E+03;0.1882E+03;0.548;1.89;00:02:58.200
236.59;0.973;0.1260E+03;50.076;300;20;0.2302E+03;0.1927E+03;0.547;1.87;00:02:58.300
236.60;0.976;0.1265E+03;50.076;300;20;0.2310E+03;0.1932E+03;0.548;1.88;00:02:58.400
236.58;0.968;0.1252E+03;50.077;300;20;0.2290E+03;0.1918E+03;0.547;1.88;00:02:58.500
236.59;0.952;0.1236E+03;50.076;300;20;0.2253E+03;0.1884E+03;0.549;1.88;00:02:58.600
236.62;0.970;0.1256E+03;50.078;300;20;0.2295E+03;0.1921E+03;0.547;1.90;00:02:58.700
236.58;0.975;0.1264E+03;50.078;300;20;0.2308E+03;0.1931E+03;0.548;1.87;00:02:58.800
236.61;0.969;0.1254E+03;50.077;300;20;0.2292E+03;0.1918E+03;0.547;1.87;00:02:58.900
236.60;0.972;0.1259E+03;50.077;300;20;0.2301E+03;0.1926E+03;0.547;1.86;00:02:59.000
236.63;0.955;0.1237E+03;50.076;300;20;0.2260E+03;0.1891E+03;0.547;1.88;00:02:59.100
236.64;0.978;0.1266E+03;50.075;300;20;0.2314E+03;0.1937E+03;0.547;1.89;00:02:59.200
236.58;0.975;0.1264E+03;50.075;300;20;0.2307E+03;0.1930E+03;0.548;1.87;00:02:59.300
236.60;0.968;0.1258E+03;50.074;300;20;0.2291E+03;0.1915E+03;0.549;1.89;00:02:59.400
236.59;0.958;0.1243E+03;50.073;300;20;0.2268E+03;0.1897E+03;0.548;1.93;00:02:59.500
236.59;0.978;0.1267E+03;50.074;300;20;0.2314E+03;0.1936E+03;0.548;1.93;00:02:59.600
236.59;0.950;0.1231E+03;50.073;300;20;0.2247E+03;0.1879E+03;0.548;1.91;00:02:59.700
236.63;0.971;0.1259E+03;50.073;300;20;0.2297E+03;0.1922E+03;0.548;1.90;00:02:59.800
236.63;0.959;0.1247E+03;50.073;300;20;0.2270E+03;0.1897E+03;0.549;1.91;00:02:59.900
236.64;0.964;0.1250E+03;50.072;300;20;0.2281E+03;0.1908E+03;0.548;1.90;00:03:00.000
236.59;0.963;0.1250E+03;50.072;300;20;0.2278E+03;0.1905E+03;0.549;1.88;00:03:00.100
236.64;0.963;0.1246E+03;50.072;300;20;0.2278E+03;0.1907E+03;0.547;1.88;00:03:00.200
236.63;0.974;0.1262E+03;50.072;300;20;0.2305E+03;0.1929E+03;0.548;1.90;00:03:00.300
236.61;0.957;0.1239E+03;50.072;300;20;0.2263E+03;0.1894E+03;0.547;1.90;00:03:00.400
236.61;0.967;0.1251E+03;50.073;300;20;0.2287E+03;0.1915E+03;0.547;1.89;00:03:00.500
236.65;0.966;0.1250E+03;50.072;300;20;0.2285E+03;0.1913E+03;0.547;1.89;00:03:00.600
236.66;0.968;0.1255E+03;50.073;300;20;0.2291E+03;0.1917E+03;0.548;1.89;00:03:00.700
236.64;0.961;0.1247E+03;50.074;300;20;0.2274E+03;0.1902E+03;0.548;1.92;00:03:00.800
236.66;0.967;0.1253E+03;50.075;300;20;0.2288E+03;0.1915E+03;0.548;1.89;00:03:00.900
236.69;0.790;0.1029E+03;50.075;300;20;0.1870E+03;0.1561E+03;0.551;1.89;00:03:01.000
236.68;0.932;0.1205E+03;50.075;300;20;0.2206E+03;0.1847E+03;0.546;1.86;00:03:01.100
236.67;0.969;0.1258E+03;50.077;300;20;0.2293E+03;0.1918E+03;0.548;1.88;00:03:01.200
236.66;0.980;0.1271E+03;50.076;300;20;0.2319E+03;0.1939E+03;0.548;1.88;00:03:01.300
236.67;0.966;0.1255E+03;50.077;300;20;0.2285E+03;0.1910E+03;0.549;1.88;00:03:01.400
236.66;0.983;0.1272E+03;50.077;300;20;0.2327E+03;0.1949E+03;0.547;1.87;00:03:01.500
236.65;0.987;0.1278E+03;50.077;300;20;0.2335E+03;0.1955E+03;0.547;1.88;00:03:01.600
236.61;0.972;0.1258E+03;50.077;300;20;0.2300E+03;0.1925E+03;0.547;1.89;00:03:01.700
236.58;0.978;0.1266E+03;50.076;300;20;0.2314E+03;0.1937E+03;0.547;1.88;00:03:01.800
236.59;0.965;0.1248E+03;50.075;300;20;0.2282E+03;0.1910E+03;0.547;1.87;00:03:01.900
236.60;0.981;0.1272E+03;50.074;300;20;0.2321E+03;0.1941E+03;0.548;1.88;00:03:02.000
236.57;0.973;0.1261E+03;50.075;300;20;0.2301E+03;0.1924E+03;0.548;1.87;00:03:02.100
236.56;0.977;0.1266E+03;50.073;300;20;0.2312E+03;0.1934E+03;0.548;1.87;00:03:02.200
236.57;0.963;0.1250E+03;50.074;300;20;0.2277E+03;0.1904E+03;0.549;1.87;00:03:02.300
236.59;0.974;0.1262E+03;50.073;300;20;0.2303E+03;0.1927E+03;0.548;1.88;00:03:02.400
236.62;0.964;0.1251E+03;50.073;300;20;0.2281E+03;0.1907E+03;0.548;1.89;00:03:02.500
236.60;0.974;0.1262E+03;50.074;300;20;0.2304E+03;0.1928E+03;0.548;1.88;00:03:02.600
236.62;0.972;0.1263E+03;50.073;300;20;0.2300E+03;0.1922E+03;0.549;1.87;00:03:02.700
236.61;0.966;0.1254E+03;50.073;300;20;0.2287E+03;0.1912E+03;0.549;1.90;00:03:02.800
236.63;0.967;0.1256E+03;50.075;300;20;0.2289E+03;0.1913E+03;0.549;1.88;00:03:02.900
236.58;0.970;0.1256E+03;50.075;300;20;0.2294E+03;0.1920E+03;0.547;1.87;00:03:03.000
236.57;0.986;0.1278E+03;50.075;300;20;0.2332E+03;0.1951E+03;0.548;1.89;00:03:03.100
236.58;0.958;0.1244E+03;50.076;300;20;0.2267E+03;0.1896E+03;0.548;1.88;00:03:03.200
236.59;0.968;0.1256E+03;50.076;300;20;0.2289E+03;0.1914E+03;0.549;1.90;00:03:03.300
236.58;0.961;0.1247E+03;50.077;300;20;0.2274E+03;0.1902E+03;0.548;1.89;00:03:03.400
236.58;0.981;0.1270E+03;50.074;300;20;0.2321E+03;0.1943E+03;0.547;1.89;00:03:03.500
236.60;0.965;0.1253E+03;50.074;300;20;0.2284E+03;0.1910E+03;0.548;1.90;00:03:03.600
236.59;0.972;0.1262E+03;50.074;300;20;0.2300E+03;0.1922E+03;0.549;1.90;00:03:03.700
236.60;0.957;0.1243E+03;50.074;300;20;0.2264E+03;0.1892E+03;0.549;1.89;00:03:03.800
236.56;0.964;0.1251E+03;50.074;300;20;0.2281E+03;0.1908E+03;0.548;1.88;00:03:03.900
236.56;0.975;0.1264E+03;50.074;300;20;0.2305E+03;0.1928E+03;0.548;1.88;00:03:04.000
236.55;1.004;0.1300E+03;50.074;300;20;0.2375E+03;0.1987E+03;0.548;1.90;00:03:04.100
236.55;0.961;0.1244E+03;50.074;300;20;0.2273E+03;0.1902E+03;0.547;1.89;00:03:04.200
236.52;0.963;0.1247E+03;50.075;300;20;0.2279E+03;0.1907E+03;0.547;1.87;00:03:04.300
236.53;0.982;0.1273E+03;50.074;300;20;0.2323E+03;0.1944E+03;0.548;1.87;00:03:04.400
236.53;0.970;0.1254E+03;50.075;300;20;0.2294E+03;0.1921E+03;0.547;1.87;00:03:04.500
236.55;0.982;0.1271E+03;50.074;300;20;0.2323E+03;0.1944E+03;0.547;1.87;00:03:04.600
236.54;0.954;0.1234E+03;50.074;300;20;0.2257E+03;0.1889E+03;0.547;1.86;00:03:04.700
236.51;0.983;0.1269E+03;50.074;300;20;0.2326E+03;0.1949E+03;0.546;1.88;00:03:04.800
236.54;0.965;0.1248E+03;50.073;300;20;0.2281E+03;0.1910E+03;0.547;1.86;00:03:04.900
236.52;0.989;0.1277E+03;50.072;300;20;0.2340E+03;0.1960E+03;0.546;1.88;00:03:05.000
236.53;0.975;0.1261E+03;50.071;300;20;0.2307E+03;0.1932E+03;0.547;1.88;00:03:05.100
236.58;0.986;0.1271E+03;50.071;300;20;0.2333E+03;0.1956E+03;0.545;1.86;00:03:05.200
236.52;0.888;0.1149E+03;50.069;300;20;0.2099E+03;0.1757E+03;0.547;1.82;00:03:05.300
236.55;0.780;0.1015E+03;50.070;300;20;0.1846E+03;0.1542E+03;0.550;1.82;00:03:05.400
236.48;0.759;0.0988E+03;50.070;300;20;0.1795E+03;0.1499E+03;0.550;1.81;00:03:05.500
236.54;0.756;0.0985E+03;50.072;300;20;0.1788E+03;0.1492E+03;0.551;1.83;00:03:05.600
236.57;0.732;0.0956E+03;50.072;300;20;0.1733E+03;0.1445E+03;0.552;1.84;00:03:05.700
236.57;0.743;0.0966E+03;50.072;300;20;0.1758E+03;0.1469E+03;0.550;1.80;00:03:05.800
236.58;0.746;0.0972E+03;50.071;300;20;0.1764E+03;0.1473E+03;0.551;1.84;00:03:05.900
236.58;0.746;0.0972E+03;50.071;300;20;0.1765E+03;0.1474E+03;0.551;1.81;00:03:06.000
236.67;0.757;0.0986E+03;50.073;300;20;0.1791E+03;0.1496E+03;0.550;1.82;00:03:06.100
236.66;0.730;0.0951E+03;50.073;300;20;0.1728E+03;0.1443E+03;0.550;1.80;00:03:06.200
236.62;0.744;0.0969E+03;50.074;300;20;0.1761E+03;0.1470E+03;0.550;1.81;00:03:06.300
236.64;0.737;0.0962E+03;50.074;300;20;0.1744E+03;0.1455E+03;0.551;1.82;00:03:06.400
236.59;0.978;0.1263E+03;50.073;300;20;0.2314E+03;0.1940E+03;0.546;1.84;00:03:06.500
236.59;0.953;0.1231E+03;50.071;300;20;0.2255E+03;0.1889E+03;0.546;1.83;00:03:06.600
236.59;0.962;0.1242E+03;50.071;300;20;0.2275E+03;0.1906E+03;0.546;1.82;00:03:06.700
236.57;0.976;0.1260E+03;50.070;300;20;0.2309E+03;0.1934E+03;0.546;1.83;00:03:06.800
236.61;0.959;0.1238E+03;50.070;300;20;0.2270E+03;0.1902E+03;0.546;1.83;00:03:06.900
236.60;0.962;0.1245E+03;50.070;300;20;0.2276E+03;0.1906E+03;0.547;1.82;00:03:07.000
236.62;0.967;0.1249E+03;50.069;300;20;0.2289E+03;0.1919E+03;0.546;1.84;00:03:07.100
236.62;0.970;0.1253E+03;50.067;300;20;0.2296E+03;0.1924E+03;0.546;1.83;00:03:07.200
236.56;0.958;0.1238E+03;50.068;300;20;0.2266E+03;0.1898E+03;0.546;1.83;00:03:07.300
236.59;0.969;0.1255E+03;50.067;300;20;0.2292E+03;0.1918E+03;0.547;1.85;00:03:07.400
236.60;0.951;0.1231E+03;50.067;300;20;0.2249E+03;0.1882E+03;0.547;1.84;00:03:07.500
236.59;0.966;0.1249E+03;50.068;300;20;0.2286E+03;0.1915E+03;0.546;1.86;00:03:07.600
236.58;0.956;0.1237E+03;50.067;300;20;0.2262E+03;0.1894E+03;0.547;1.84;00:03:07.700
236.56;0.970;0.1255E+03;50.066;300;20;0.2295E+03;0.1921E+03;0.547;1.84;00:03:07.800
236.56;0.955;0.1237E+03;50.066;300;20;0.2259E+03;0.1890E+03;0.548;1.87;00:03:07.900
236.54;0.963;0.1245E+03;50.066;300;20;0.2277E+03;0.1907E+03;0.547;1.86;00:03:08.000
236.58;0.975;0.1264E+03;50.066;300;20;0.2307E+03;0.1930E+03;0.548;1.86;00:03:08.100
236.59;0.966;0.1249E+03;50.067;300;20;0.2285E+03;0.1913E+03;0.547;1.83;00:03:08.200
236.58;0.969;0.1257E+03;50.067;300;20;0.2293E+03;0.1918E+03;0.548;1.86;00:03:08.300
236.60;0.979;0.1266E+03;50.068;300;20;0.2317E+03;0.1940E+03;0.546;1.86;00:03:08.400
236.60;0.961;0.1243E+03;50.068;300;20;0.2273E+03;0.1903E+03;0.547;1.86;00:03:08.500
236.60;0.966;0.1246E+03;50.067;300;20;0.2285E+03;0.1915E+03;0.545;1.84;00:03:08.600
236.57;0.976;0.1261E+03;50.066;300;20;0.2309E+03;0.1935E+03;0.546;1.85;00:03:08.700
236.56;0.970;0.1250E+03;50.067;300;20;0.2294E+03;0.1923E+03;0.545;1.86;00:03:08.800
236.56;0.971;0.1253E+03;50.067;300;20;0.2297E+03;0.1925E+03;0.546;1.87;00:03:08.900
236.59;0.966;0.1247E+03;50.067;300;20;0.2286E+03;0.1916E+03;0.546;1.85;00:03:09.000
236.56;0.974;0.1255E+03;50.067;300;20;0.2303E+03;0.1931E+03;0.545;1.85;00:03:09.100
236.55;0.966;0.1248E+03;50.066;300;20;0.2286E+03;0.1915E+03;0.546;1.85;00:03:09.200
236.49;0.974;0.1257E+03;50.066;300;20;0.2303E+03;0.1929E+03;0.546;1.83;00:03:09.300
236.54;0.957;0.1239E+03;50.066;300;20;0.2263E+03;0.1893E+03;0.548;1.85;00:03:09.400
236.56;0.980;0.1266E+03;50.066;300;20;0.2317E+03;0.1941E+03;0.546;1.85;00:03:09.500
236.57;0.961;0.1243E+03;50.067;300;20;0.2272E+03;0.1903E+03;0.547;1.85;00:03:09.600
236.58;0.972;0.1256E+03;50.066;300;20;0.2299E+03;0.1925E+03;0.546;1.85;00:03:09.700
236.59;0.964;0.1247E+03;50.066;300;20;0.2280E+03;0.1909E+03;0.547;1.85;00:03:09.800
236.59;0.969;0.1254E+03;50.067;300;20;0.2293E+03;0.1920E+03;0.547;1.83;00:03:09.900
236.57;0.947;0.1225E+03;50.066;300;20;0.2240E+03;0.1876E+03;0.547;1.85;00:03:10.000
236.61;0.985;0.1273E+03;50.066;300;20;0.2330E+03;0.1951E+03;0.546;1.84;00:03:10.100
236.61;0.972;0.1257E+03;50.067;300;20;0.2300E+03;0.1926E+03;0.546;1.85;00:03:10.200
236.60;0.952;0.1233E+03;50.067;300;20;0.2253E+03;0.1886E+03;0.547;1.85;00:03:10.300
236.58;0.966;0.1251E+03;50.065;300;20;0.2285E+03;0.1913E+03;0.547;1.83;00:03:10.400
236.59;0.961;0.1243E+03;50.064;300;20;0.2274E+03;0.1904E+03;0.547;1.84;00:03:10.500
236.59;0.980;0.1267E+03;50.064;300;20;0.2318E+03;0.1941E+03;0.547;1.86;00:03:10.600
236.60;0.962;0.1245E+03;50.065;300;20;0.2276E+03;0.1905E+03;0.547;1.85;00:03:10.700
236.61;0.912;0.1172E+03;50.063;300;20;0.2157E+03;0.1811E+03;0.544;1.84;00:03:10.800
236.65;0.954;0.1235E+03;50.063;300;20;0.2259E+03;0.1891E+03;0.547;1.88;00:03:10.900
236.59;0.963;0.1243E+03;50.063;300;20;0.2278E+03;0.1909E+03;0.546;1.84;00:03:11.000
236.56;0.974;0.1259E+03;50.064;300;20;0.2305E+03;0.1930E+03;0.546;1.86;00:03:11.100
236.59;0.986;0.1275E+03;50.063;300;20;0.2333E+03;0.1954E+03;0.546;1.85;00:03:11.200
236.49;0.963;0.1245E+03;50.063;300;20;0.2277E+03;0.1906E+03;0.547;1.87;00:03:11.300
236.61;0.968;0.1255E+03;50.064;300;20;0.2290E+03;0.1915E+03;0.548;1.87;00:03:11.400
236.60;0.983;0.1274E+03;50.065;300;20;0.2326E+03;0.1946E+03;0.548;1.85;00:03:11.500
236.58;0.978;0.1265E+03;50.066;300;20;0.2313E+03;0.1937E+03;0.547;1.87;00:03:11.600
236.55;0.977;0.1264E+03;50.065;300;20;0.2312E+03;0.1936E+03;0.547;1.87;00:03:11.700
236.58;0.976;0.1262E+03;50.066;300;20;0.2309E+03;0.1933E+03;0.547;1.87;00:03:11.800
236.61;0.976;0.1261E+03;50.066;300;20;0.2309E+03;0.1934E+03;0.546;1.89;00:03:11.900
236.54;0.960;0.1240E+03;50.066;300;20;0.2270E+03;0.1901E+03;0.546;1.87;00:03:12.000
236.57;0.990;0.1281E+03;50.064;300;20;0.2342E+03;0.1961E+03;0.547;1.89;00:03:12.100
236.58;0.958;0.1241E+03;50.065;300;20;0.2268E+03;0.1898E+03;0.547;1.86;00:03:12.200
236.58;0.984;0.1274E+03;50.065;300;20;0.2328E+03;0.1949E+03;0.547;1.87;00:03:12.300
236.58;0.958;0.1242E+03;50.064;300;20;0.2267E+03;0.1897E+03;0.548;1.87;00:03:12.400
236.59;0.983;0.1272E+03;50.063;300;20;0.2326E+03;0.1948E+03;0.547;1.85;00:03:12.500
236.59;0.968;0.1254E+03;50.064;300;20;0.2291E+03;0.1917E+03;0.548;1.87;00:03:12.600
236.49;0.957;0.1237E+03;50.064;300;20;0.2263E+03;0.1895E+03;0.547;1.88;00:03:12.700
236.46;0.969;0.1253E+03;50.064;300;20;0.2290E+03;0.1917E+03;0.547;1.89;00:03:12.800
236.53;0.983;0.1269E+03;50.063;300;20;0.2325E+03;0.1948E+03;0.546;1.90;00:03:12.900
236.54;0.979;0.1266E+03;50.062;300;20;0.2315E+03;0.1938E+03;0.547;1.90;00:03:13.000
236.55;0.968;0.1252E+03;50.064;300;20;0.2291E+03;0.1918E+03;0.547;1.89;00:03:13.100
236.48;0.973;0.1257E+03;50.062;300;20;0.2301E+03;0.1927E+03;0.546;1.89;00:03:13.200
236.48;0.978;0.1263E+03;50.062;300;20;0.2313E+03;0.1937E+03;0.546;1.86;00:03:13.300
236.51;0.973;0.1256E+03;50.062;300;20;0.2302E+03;0.1928E+03;0.546;1.86;00:03:13.400
236.49;0.969;0.1254E+03;50.063;300;20;0.2291E+03;0.1918E+03;0.547;1.86;00:03:13.500
236.48;0.970;0.1256E+03;50.061;300;20;0.2295E+03;0.1921E+03;0.547;1.90;00:03:13.600
236.47;0.959;0.1242E+03;50.061;300;20;0.2269E+03;0.1899E+03;0.547;1.88;00:03:13.700
236.51;0.985;0.1273E+03;50.061;300;20;0.2329E+03;0.1951E+03;0.546;1.89;00:03:13.800
236.50;0.981;0.1270E+03;50.061;300;20;0.2321E+03;0.1943E+03;0.547;1.87;00:03:13.900
236.45;0.968;0.1249E+03;50.062;300;20;0.2290E+03;0.1919E+03;0.545;1.89;00:03:14.000
236.41;0.976;0.1261E+03;50.061;300;20;0.2307E+03;0.1931E+03;0.547;1.89;00:03:14.100
236.44;0.973;0.1256E+03;50.063;300;20;0.2301E+03;0.1928E+03;0.546;1.89;00:03:14.200
236.42;0.980;0.1266E+03;50.062;300;20;0.2317E+03;0.1941E+03;0.546;1.88;00:03:14.300
236.40;0.979;0.1265E+03;50.062;300;20;0.2315E+03;0.1939E+03;0.546;1.88;00:03:14.400
236.42;0.976;0.1262E+03;50.061;300;20;0.2306E+03;0.1931E+03;0.547;1.89;00:03:14.500
236.43;0.962;0.1245E+03;50.062;300;20;0.2274E+03;0.1904E+03;0.547;1.89;00:03:14.600
236.41;0.982;0.1269E+03;50.063;300;20;0.2321E+03;0.1943E+03;0.547;1.89;00:03:14.700
236.40;0.984;0.1270E+03;50.063;300;20;0.2327E+03;0.1950E+03;0.546;1.89;00:03:14.800
236.40;0.983;0.1269E+03;50.064;300;20;0.2323E+03;0.1946E+03;0.546;1.90;00:03:14.900
236.41;0.965;0.1249E+03;50.064;300;20;0.2282E+03;0.1910E+03;0.547;1.90;00:03:15.000
236.40;0.933;0.1203E+03;50.065;300;20;0.2206E+03;0.1849E+03;0.545;1.90;00:03:15.100
236.45;0.748;0.0976E+03;50.064;300;20;0.1770E+03;0.1476E+03;0.551;1.89;00:03:15.200
236.38;0.746;0.0970E+03;50.063;300;20;0.1763E+03;0.1473E+03;0.550;1.88;00:03:15.300
236.45;0.746;0.0974E+03;50.063;300;20;0.1764E+03;0.1471E+03;0.552;1.86;00:03:15.400
236.46;0.741;0.0965E+03;50.063;300;20;0.1753E+03;0.1463E+03;0.551;1.87;00:03:15.500
236.44;0.730;0.0951E+03;50.063;300;20;0.1725E+03;0.1440E+03;0.551;1.86;00:03:15.600
236.44;0.743;0.0967E+03;50.064;300;20;0.1757E+03;0.1467E+03;0.550;1.87;00:03:15.700
236.45;0.746;0.0971E+03;50.063;300;20;0.1764E+03;0.1472E+03;0.551;1.86;00:03:15.800
236.46;0.733;0.0957E+03;50.063;300;20;0.1733E+03;0.1445E+03;0.552;1.88;00:03:15.900
236.48;0.744;0.0969E+03;50.064;300;20;0.1759E+03;0.1469E+03;0.551;1.89;00:03:16.000
236.49;0.738;0.0961E+03;50.063;300;20;0.1744E+03;0.1455E+03;0.551;1.87;00:03:16.100
236.53;0.740;0.0965E+03;50.064;300;20;0.1751E+03;0.1461E+03;0.551;1.87;00:03:16.200
236.48;0.745;0.0971E+03;50.065;300;20;0.1761E+03;0.1469E+03;0.552;1.88;00:03:16.300
236.52;0.847;0.1099E+03;50.066;300;20;0.2003E+03;0.1675E+03;0.549;1.86;00:03:16.400
236.50;0.886;0.1148E+03;50.066;300;20;0.2094E+03;0.1752E+03;0.548;1.87;00:03:16.500
236.48;0.951;0.1228E+03;50.066;300;20;0.2248E+03;0.1884E+03;0.546;1.86;00:03:16.600
236.47;1.005;0.1298E+03;50.064;300;20;0.2377E+03;0.1991E+03;0.546;1.86;00:03:16.700
236.43;1.142;0.1472E+03;50.064;300;20;0.2700E+03;0.2264E+03;0.545;1.90;00:03:16.800
236.42;1.201;0.1549E+03;50.064;300;20;0.2839E+03;0.2380E+03;0.545;1.90;00:03:16.900
236.43;1.235;0.1592E+03;50.063;300;20;0.2920E+03;0.2448E+03;0.545;1.91;00:03:17.000
236.39;1.268;0.1636E+03;50.062;300;20;0.2998E+03;0.2512E+03;0.546;1.90;00:03:17.100
236.38;1.258;0.1619E+03;50.062;300;20;0.2973E+03;0.2494E+03;0.545;1.90;00:03:17.200
236.37;1.282;0.1655E+03;50.060;300;20;0.3031E+03;0.2540E+03;0.546;1.91;00:03:17.300
236.47;1.261;0.1627E+03;50.059;300;20;0.2982E+03;0.2498E+03;0.546;1.90;00:03:17.400
236.44;1.260;0.1622E+03;50.059;300;20;0.2980E+03;0.2500E+03;0.544;1.89;00:03:17.500
236.49;1.259;0.1621E+03;50.059;300;20;0.2978E+03;0.2498E+03;0.544;1.89;00:03:17.600
236.47;1.271;0.1634E+03;50.060;300;20;0.3005E+03;0.2522E+03;0.544;1.90;00:03:17.700
236.42;1.251;0.1609E+03;50.060;300;20;0.2957E+03;0.2481E+03;0.544;1.89;00:03:17.800
236.44;1.276;0.1641E+03;50.060;300;20;0.3017E+03;0.2531E+03;0.544;1.89;00:03:17.900
236.43;1.251;0.1612E+03;50.060;300;20;0.2959E+03;0.2481E+03;0.545;1.91;00:03:18.000
236.40;1.267;0.1630E+03;50.061;300;20;0.2995E+03;0.2513E+03;0.544;1.89;00:03:18.100
236.43;1.251;0.1613E+03;50.060;300;20;0.2959E+03;0.2480E+03;0.545;1.91;00:03:18.200
236.48;1.258;0.1622E+03;50.060;300;20;0.2974E+03;0.2493E+03;0.545;1.93;00:03:18.300
236.47;1.253;0.1618E+03;50.062;300;20;0.2964E+03;0.2484E+03;0.546;1.90;00:03:18.400
236.48;1.241;0.1600E+03;50.062;300;20;0.2935E+03;0.2461E+03;0.545;1.89;00:03:18.500
236.49;1.171;0.1513E+03;50.062;300;20;0.2770E+03;0.2320E+03;0.546;1.88;00:03:18.600
236.50;1.055;0.1365E+03;50.062;300;20;0.2495E+03;0.2088E+03;0.547;1.90;00:03:18.700
236.52;0.899;0.1166E+03;50.062;300;20;0.2127E+03;0.1778E+03;0.548;1.87;00:03:18.800
236.56;0.826;0.1073E+03;50.063;300;20;0.1953E+03;0.1632E+03;0.549;1.88;00:03:18.900
236.57;0.788;0.1027E+03;50.064;300;20;0.1864E+03;0.1555E+03;0.551;1.85;00:03:19.000
236.58;0.756;0.0986E+03;50.064;300;20;0.1788E+03;0.1491E+03;0.551;1.88;00:03:19.100
236.54;0.871;0.1129E+03;50.065;300;20;0.2061E+03;0.1725E+03;0.548;1.90;00:03:19.200
236.47;0.940;0.1214E+03;50.065;300;20;0.2222E+03;0.1861E+03;0.547;1.89;00:03:19.300
236.53;1.053;0.1361E+03;50.064;300;20;0.2491E+03;0.2086E+03;0.546;1.90;00:03:19.400
236.52;1.169;0.1509E+03;50.065;300;20;0.2764E+03;0.2317E+03;0.546;1.90;00:03:19.500
236.48;1.255;0.1619E+03;50.065;300;20;0.2967E+03;0.2486E+03;0.546;1.91;00:03:19.600
236.51;1.252;0.1617E+03;50.065;300;20;0.2960E+03;0.2479E+03;0.546;1.92;00:03:19.700
236.50;1.252;0.1617E+03;50.065;300;20;0.2961E+03;0.2480E+03;0.546;1.91;00:03:19.800
236.50;1.258;0.1626E+03;50.064;300;20;0.2976E+03;0.2492E+03;0.547;1.90;00:03:19.900
236.51;1.245;0.1607E+03;50.063;300;20;0.2945E+03;0.2469E+03;0.545;1.92;00:03:20.000
236.47;1.259;0.1627E+03;50.063;300;20;0.2978E+03;0.2494E+03;0.546;1.93;00:03:20.100
236.56;1.244;0.1610E+03;50.064;300;20;0.2944E+03;0.2464E+03;0.547;1.93;00:03:20.200
236.53;1.249;0.1612E+03;50.064;300;20;0.2954E+03;0.2475E+03;0.546;1.92;00:03:20.300
236.53;1.246;0.1608E+03;50.064;300;20;0.2947E+03;0.2470E+03;0.545;1.90;00:03:20.400
236.53;1.258;0.1624E+03;50.063;300;20;0.2976E+03;0.2494E+03;0.546;1.92;00:03:20.500
236.56;1.250;0.1615E+03;50.064;300;20;0.2956E+03;0.2476E+03;0.546;1.92;00:03:20.600
236.56;1.245;0.1609E+03;50.063;300;20;0.2945E+03;0.2467E+03;0.546;1.92;00:03:20.700
236.58;1.238;0.1603E+03;50.063;300;20;0.2929E+03;0.2452E+03;0.547;1.90;00:03:20.800
236.60;1.261;0.1628E+03;50.062;300;20;0.2983E+03;0.2500E+03;0.546;1.90;00:03:20.900
236.63;1.260;0.1630E+03;50.062;300;20;0.2981E+03;0.2496E+03;0.547;1.90;00:03:21.000
236.58;1.247;0.1611E+03;50.062;300;20;0.2949E+03;0.2470E+03;0.546;1.93;00:03:21.100
236.53;1.127;0.1458E+03;50.062;300;20;0.2667E+03;0.2233E+03;0.547;1.91;00:03:21.200
