#Device;NPA101
#Device Name;NO NAME
#Format;LOG
#Date;2000-01-01
#Version;01.002-02.430-03.730
#Serial No.;000100329
 #Mode;Unlimited
#Logging Interval[s];0.100
#Specified Logging Count;-----
#Specified Logging Time[s];-----
 #Start Time;00:12:58
#Stop Time;00:20:13
 #Actual Count;4354        
 URMS[V];IRMS[A];P[W];FPLL[Hz];URange[V];IRange[A];S[VA];Q[var];LAMBDA[];UTHD[%];Timestamp
237.21;1.005;0.1228E+03;49.971;300;20;0.2383E+03;0.2042E+03;0.515;1.67;00:14:18.600
237.21;1.011;0.1237E+03;49.971;300;20;0.2399E+03;0.2056E+03;0.516;1.66;00:14:18.700
237.22;0.997;0.1221E+03;49.972;300;20;0.2366E+03;0.2026E+03;0.516;1.68;00:14:18.800
237.19;1.011;0.1236E+03;49.973;300;20;0.2397E+03;0.2054E+03;0.516;1.68;00:14:18.900
237.19;1.000;0.1225E+03;49.973;300;20;0.2373E+03;0.2032E+03;0.516;1.68;00:14:19.000
237.20;1.012;0.1238E+03;49.973;300;20;0.2399E+03;0.2055E+03;0.516;1.66;00:14:19.100
237.24;0.997;0.1223E+03;49.973;300;20;0.2366E+03;0.2026E+03;0.517;1.67;00:14:19.200
237.28;1.009;0.1238E+03;49.973;300;20;0.2394E+03;0.2050E+03;0.517;1.66;00:14:19.300
237.24;1.002;0.1229E+03;49.973;300;20;0.2377E+03;0.2035E+03;0.517;1.66;00:14:19.400
237.28;0.994;0.1221E+03;49.971;300;20;0.2359E+03;0.2018E+03;0.517;1.66;00:14:19.500
237.27;1.001;0.1229E+03;49.971;300;20;0.2374E+03;0.2032E+03;0.518;1.67;00:14:19.600
237.25;1.002;0.1231E+03;49.970;300;20;0.2378E+03;0.2034E+03;0.518;1.67;00:14:19.700
237.29;1.017;0.1247E+03;49.970;300;20;0.2413E+03;0.2066E+03;0.517;1.67;00:14:19.800
237.29;0.999;0.1226E+03;49.969;300;20;0.2372E+03;0.2030E+03;0.517;1.66;00:14:19.900
237.26;1.014;0.1242E+03;49.969;300;20;0.2406E+03;0.2061E+03;0.516;1.67;00:14:20.000
237.31;1.015;0.1243E+03;49.969;300;20;0.2409E+03;0.2063E+03;0.516;1.67;00:14:20.100
237.28;1.002;0.1226E+03;49.969;300;20;0.2377E+03;0.2036E+03;0.516;1.68;00:14:20.200
237.31;1.012;0.1240E+03;49.969;300;20;0.2403E+03;0.2058E+03;0.516;1.66;00:14:20.300
237.30;1.006;0.1230E+03;49.969;300;20;0.2388E+03;0.2047E+03;0.515;1.68;00:14:20.400
237.29;1.007;0.1231E+03;49.969;300;20;0.2391E+03;0.2049E+03;0.515;1.67;00:14:20.500
237.28;1.003;0.1225E+03;49.968;300;20;0.2380E+03;0.2041E+03;0.515;1.66;00:14:20.600
237.27;1.007;0.1231E+03;49.969;300;20;0.2389E+03;0.2048E+03;0.515;1.67;00:14:20.700
237.26;1.006;0.1229E+03;49.968;300;20;0.2387E+03;0.2046E+03;0.515;1.67;00:14:20.800
237.27;1.009;0.1235E+03;49.968;300;20;0.2394E+03;0.2050E+03;0.516;1.66;00:14:20.900
237.26;0.994;0.1218E+03;49.968;300;20;0.2358E+03;0.2019E+03;0.517;1.67;00:14:21.000
237.25;1.004;0.1231E+03;49.969;300;20;0.2382E+03;0.2040E+03;0.517;1.67;00:14:21.100
237.26;0.999;0.1225E+03;49.969;300;20;0.2371E+03;0.2030E+03;0.517;1.66;00:14:21.200
237.26;1.006;0.1233E+03;49.969;300;20;0.2387E+03;0.2044E+03;0.517;1.67;00:14:21.300
237.22;0.995;0.1220E+03;49.969;300;20;0.2360E+03;0.2020E+03;0.517;1.68;00:14:21.400
237.26;1.010;0.1238E+03;49.969;300;20;0.2397E+03;0.2053E+03;0.516;1.67;00:14:21.500
237.24;0.996;0.1221E+03;49.969;300;20;0.2363E+03;0.2023E+03;0.517;1.67;00:14:21.600
237.25;1.004;0.1231E+03;49.969;300;20;0.2382E+03;0.2040E+03;0.516;1.68;00:14:21.700
237.24;1.000;0.1226E+03;49.970;300;20;0.2374E+03;0.2032E+03;0.517;1.66;00:14:21.800
237.23;0.997;0.1221E+03;49.970;300;20;0.2365E+03;0.2026E+03;0.516;1.68;00:14:21.900
237.26;1.007;0.1235E+03;49.970;300;20;0.2389E+03;0.2045E+03;0.517;1.68;00:14:22.000
237.28;1.015;0.1243E+03;49.969;300;20;0.2409E+03;0.2064E+03;0.516;1.69;00:14:22.100
237.26;1.013;0.1239E+03;49.970;300;20;0.2402E+03;0.2058E+03;0.516;1.67;00:14:22.200
237.19;0.995;0.1217E+03;49.969;300;20;0.2360E+03;0.2021E+03;0.516;1.67;00:14:22.300
237.20;0.807;0.0992E+03;49.969;300;20;0.1914E+03;0.1637E+03;0.518;1.67;00:14:22.400
237.17;0.796;0.0977E+03;49.968;300;20;0.1887E+03;0.1614E+03;0.518;1.69;00:14:22.500
237.16;0.790;0.0969E+03;49.967;300;20;0.1874E+03;0.1604E+03;0.517;1.67;00:14:22.600
237.18;0.776;0.0954E+03;49.968;300;20;0.1841E+03;0.1574E+03;0.518;1.68;00:14:22.700
237.21;0.783;0.0963E+03;49.967;300;20;0.1857E+03;0.1588E+03;0.519;1.67;00:14:22.800
237.22;0.775;0.0953E+03;49.966;300;20;0.1837E+03;0.1571E+03;0.519;1.69;00:14:22.900
237.25;0.785;0.0965E+03;49.966;300;20;0.1862E+03;0.1592E+03;0.518;1.69;00:14:23.000
237.23;0.789;0.0970E+03;49.965;300;20;0.1872E+03;0.1601E+03;0.518;1.67;00:14:23.100
237.19;0.777;0.0954E+03;49.965;300;20;0.1842E+03;0.1576E+03;0.518;1.68;00:14:23.200
237.20;0.786;0.0965E+03;49.965;300;20;0.1863E+03;0.1594E+03;0.518;1.69;00:14:23.300
237.22;0.780;0.0959E+03;49.965;300;20;0.1851E+03;0.1584E+03;0.518;1.68;00:14:23.400
237.22;0.847;0.1035E+03;49.965;300;20;0.2010E+03;0.1723E+03;0.515;1.71;00:14:23.500
237.20;0.996;0.1218E+03;49.966;300;20;0.2362E+03;0.2024E+03;0.516;1.70;00:14:23.600
237.17;0.991;0.1213E+03;49.965;300;20;0.2352E+03;0.2015E+03;0.516;1.70;00:14:23.700
237.20;0.984;0.1205E+03;49.964;300;20;0.2333E+03;0.1998E+03;0.516;1.69;00:14:23.800
237.20;0.997;0.1218E+03;49.965;300;20;0.2365E+03;0.2027E+03;0.515;1.69;00:14:23.900
237.16;0.993;0.1213E+03;49.965;300;20;0.2354E+03;0.2017E+03;0.515;1.70;00:14:24.000
237.19;0.993;0.1214E+03;49.966;300;20;0.2356E+03;0.2019E+03;0.515;1.69;00:14:24.100
237.17;0.988;0.1208E+03;49.966;300;20;0.2344E+03;0.2009E+03;0.515;1.69;00:14:24.200
237.16;0.990;0.1210E+03;49.966;300;20;0.2348E+03;0.2012E+03;0.515;1.70;00:14:24.300
237.21;0.984;0.1204E+03;49.966;300;20;0.2334E+03;0.1999E+03;0.516;1.71;00:14:24.400
237.20;0.996;0.1219E+03;49.967;300;20;0.2363E+03;0.2024E+03;0.516;1.70;00:14:24.500
237.20;0.999;0.1222E+03;49.968;300;20;0.2370E+03;0.2030E+03;0.516;1.69;00:14:24.600
237.22;0.984;0.1204E+03;49.969;300;20;0.2335E+03;0.2000E+03;0.516;1.69;00:14:24.700
237.24;0.994;0.1220E+03;49.969;300;20;0.2358E+03;0.2018E+03;0.517;1.70;00:14:24.800
237.23;0.991;0.1215E+03;49.968;300;20;0.2351E+03;0.2012E+03;0.517;1.69;00:14:24.900
237.23;0.989;0.1212E+03;49.968;300;20;0.2346E+03;0.2009E+03;0.517;1.70;00:14:25.000
237.21;0.992;0.1216E+03;49.967;300;20;0.2353E+03;0.2014E+03;0.517;1.70;00:14:25.100
237.20;0.995;0.1217E+03;49.967;300;20;0.2360E+03;0.2022E+03;0.516;1.69;00:14:25.200
237.28;0.979;0.1201E+03;49.967;300;20;0.2324E+03;0.1989E+03;0.517;1.69;00:14:25.300
237.21;0.987;0.1207E+03;49.966;300;20;0.2341E+03;0.2006E+03;0.516;1.69;00:14:25.400
237.24;1.005;0.1232E+03;49.967;300;20;0.2384E+03;0.2041E+03;0.517;1.71;00:14:25.500
237.24;0.991;0.1212E+03;49.965;300;20;0.2350E+03;0.2013E+03;0.516;1.72;00:14:25.600
237.22;0.993;0.1215E+03;49.964;300;20;0.2356E+03;0.2019E+03;0.516;1.72;00:14:25.700
237.25;0.999;0.1223E+03;49.965;300;20;0.2371E+03;0.2030E+03;0.516;1.72;00:14:25.800
237.24;1.002;0.1227E+03;49.966;300;20;0.2377E+03;0.2036E+03;0.516;1.70;00:14:25.900
237.25;1.004;0.1230E+03;49.966;300;20;0.2382E+03;0.2040E+03;0.516;1.71;00:14:26.000
237.27;0.999;0.1224E+03;49.965;300;20;0.2371E+03;0.2031E+03;0.516;1.71;00:14:26.100
237.24;0.988;0.1209E+03;49.964;300;20;0.2344E+03;0.2009E+03;0.516;1.72;00:14:26.200
237.26;1.011;0.1236E+03;49.964;300;20;0.2398E+03;0.2054E+03;0.516;1.70;00:14:26.300
237.24;0.987;0.1208E+03;49.965;300;20;0.2341E+03;0.2005E+03;0.516;1.71;00:14:26.400
237.24;0.999;0.1224E+03;49.964;300;20;0.2369E+03;0.2029E+03;0.516;1.70;00:14:26.500
237.22;0.994;0.1216E+03;49.965;300;20;0.2358E+03;0.2021E+03;0.516;1.71;00:14:26.600
237.20;0.989;0.1210E+03;49.965;300;20;0.2346E+03;0.2010E+03;0.516;1.70;00:14:26.700
237.23;0.989;0.1214E+03;49.965;300;20;0.2347E+03;0.2008E+03;0.517;1.70;00:14:26.800
237.21;0.999;0.1224E+03;49.965;300;20;0.2369E+03;0.2028E+03;0.517;1.68;00:14:26.900
237.21;0.999;0.1225E+03;49.965;300;20;0.2369E+03;0.2028E+03;0.517;1.71;00:14:27.000
237.22;0.992;0.1215E+03;49.967;300;20;0.2353E+03;0.2015E+03;0.516;1.69;00:14:27.100
237.21;0.995;0.1219E+03;49.968;300;20;0.2359E+03;0.2020E+03;0.517;1.72;00:14:27.200
237.23;0.998;0.1221E+03;49.969;300;20;0.2368E+03;0.2029E+03;0.515;1.72;00:14:27.300
237.20;0.993;0.1215E+03;49.968;300;20;0.2355E+03;0.2017E+03;0.516;1.70;00:14:27.400
237.24;0.994;0.1218E+03;49.969;300;20;0.2358E+03;0.2019E+03;0.516;1.71;00:14:27.500
237.23;1.005;0.1228E+03;49.970;300;20;0.2385E+03;0.2044E+03;0.515;1.70;00:14:27.600
237.26;0.992;0.1212E+03;49.970;300;20;0.2353E+03;0.2017E+03;0.515;1.73;00:14:27.700
237.27;0.846;0.1038E+03;49.969;300;20;0.2008E+03;0.1719E+03;0.517;1.69;00:14:27.800
237.25;0.964;0.1175E+03;49.969;300;20;0.2287E+03;0.1962E+03;0.514;1.71;00:14:27.900
237.28;1.011;0.1237E+03;49.971;300;20;0.2399E+03;0.2055E+03;0.516;1.72;00:14:28.000
237.27;0.995;0.1216E+03;49.970;300;20;0.2360E+03;0.2022E+03;0.515;1.72;00:14:28.100
237.25;1.001;0.1222E+03;49.970;300;20;0.2375E+03;0.2037E+03;0.514;1.71;00:14:28.200
237.24;1.006;0.1231E+03;49.969;300;20;0.2386E+03;0.2044E+03;0.516;1.72;00:14:28.300
237.30;1.010;0.1237E+03;49.970;300;20;0.2397E+03;0.2053E+03;0.516;1.71;00:14:28.400
237.28;1.005;0.1230E+03;49.970;300;20;0.2384E+03;0.2042E+03;0.516;1.73;00:14:28.500
237.26;0.997;0.1220E+03;49.971;300;20;0.2365E+03;0.2026E+03;0.516;1.74;00:14:28.600
237.26;1.012;0.1240E+03;49.972;300;20;0.2401E+03;0.2057E+03;0.516;1.73;00:14:28.700
237.26;1.003;0.1229E+03;49.972;300;20;0.2381E+03;0.2039E+03;0.516;1.71;00:14:28.800
237.29;1.009;0.1236E+03;49.972;300;20;0.2394E+03;0.2051E+03;0.516;1.74;00:14:28.900
237.28;0.994;0.1218E+03;49.971;300;20;0.2359E+03;0.2021E+03;0.516;1.74;00:14:29.000
237.29;1.008;0.1234E+03;49.972;300;20;0.2392E+03;0.2049E+03;0.516;1.73;00:14:29.100
237.28;1.005;0.1228E+03;49.971;300;20;0.2384E+03;0.2044E+03;0.515;1.72;00:14:29.200
237.29;1.016;0.1242E+03;49.972;300;20;0.2411E+03;0.2066E+03;0.515;1.73;00:14:29.300
237.31;0.998;0.1221E+03;49.971;300;20;0.2369E+03;0.2030E+03;0.515;1.72;00:14:29.400
237.32;1.011;0.1236E+03;49.972;300;20;0.2399E+03;0.2056E+03;0.515;1.70;00:14:29.500
237.30;0.999;0.1221E+03;49.971;300;20;0.2371E+03;0.2033E+03;0.515;1.71;00:14:29.600
237.29;1.007;0.1229E+03;49.970;300;20;0.2389E+03;0.2048E+03;0.515;1.71;00:14:29.700
237.26;1.011;0.1235E+03;49.971;300;20;0.2398E+03;0.2055E+03;0.515;1.71;00:14:29.800
237.27;1.006;0.1229E+03;49.972;300;20;0.2387E+03;0.2046E+03;0.515;1.71;00:14:29.900
237.26;1.012;0.1238E+03;49.971;300;20;0.2401E+03;0.2057E+03;0.516;1.72;00:14:30.000
237.24;1.002;0.1225E+03;49.972;300;20;0.2377E+03;0.2037E+03;0.515;1.71;00:14:30.100
237.26;1.009;0.1235E+03;49.973;300;20;0.2394E+03;0.2051E+03;0.516;1.72;00:14:30.200
237.23;1.010;0.1235E+03;49.974;300;20;0.2397E+03;0.2055E+03;0.515;1.72;00:14:30.300
237.28;1.006;0.1232E+03;49.975;300;20;0.2387E+03;0.2045E+03;0.516;1.72;00:14:30.400
237.23;0.993;0.1215E+03;49.974;300;20;0.2355E+03;0.2017E+03;0.516;1.71;00:14:30.500
237.26;1.010;0.1236E+03;49.973;300;20;0.2397E+03;0.2054E+03;0.516;1.72;00:14:30.600
237.28;1.006;0.1233E+03;49.974;300;20;0.2388E+03;0.2045E+03;0.516;1.71;00:14:30.700
237.27;1.000;0.1225E+03;49.975;300;20;0.2372E+03;0.2031E+03;0.516;1.71;00:14:30.800
237.25;1.001;0.1224E+03;49.974;300;20;0.2375E+03;0.2035E+03;0.516;1.71;00:14:30.900
237.27;1.008;0.1233E+03;49.974;300;20;0.2392E+03;0.2050E+03;0.515;1.71;00:14:31.000
237.29;1.006;0.1232E+03;49.974;300;20;0.2388E+03;0.2046E+03;0.516;1.69;00:14:31.100
237.21;1.002;0.1225E+03;49.972;300;20;0.2376E+03;0.2036E+03;0.516;1.72;00:14:31.200
237.26;1.021;0.1250E+03;49.973;300;20;0.2423E+03;0.2076E+03;0.516;1.72;00:14:31.300
237.26;0.999;0.1221E+03;49.974;300;20;0.2370E+03;0.2031E+03;0.515;1.71;00:14:31.400
237.25;0.997;0.1220E+03;49.974;300;20;0.2366E+03;0.2028E+03;0.516;1.71;00:14:31.500
237.28;1.018;0.1245E+03;49.976;300;20;0.2414E+03;0.2069E+03;0.516;1.71;00:14:31.600
237.21;1.004;0.1226E+03;49.976;300;20;0.2381E+03;0.2041E+03;0.515;1.70;00:14:31.700
237.25;1.009;0.1235E+03;49.976;300;20;0.2395E+03;0.2052E+03;0.516;1.71;00:14:31.800
237.24;1.003;0.1225E+03;49.977;300;20;0.2380E+03;0.2041E+03;0.515;1.70;00:14:31.900
237.24;1.012;0.1240E+03;49.978;300;20;0.2401E+03;0.2056E+03;0.517;1.70;00:14:32.000
237.25;0.926;0.1133E+03;49.977;300;20;0.2198E+03;0.1883E+03;0.515;1.70;00:14:32.100
237.26;0.816;0.1003E+03;49.977;300;20;0.1937E+03;0.1658E+03;0.518;1.70;00:14:32.200
237.27;0.799;0.0983E+03;49.977;300;20;0.1896E+03;0.1621E+03;0.518;1.70;00:14:32.300
237.25;0.782;0.0962E+03;49.977;300;20;0.1855E+03;0.1586E+03;0.519;1.70;00:14:32.400
237.26;0.784;0.0964E+03;49.977;300;20;0.1860E+03;0.1590E+03;0.519;1.69;00:14:32.500
237.24;0.780;0.0958E+03;49.977;300;20;0.1850E+03;0.1583E+03;0.518;1.69;00:14:32.600
237.20;0.765;0.0941E+03;49.977;300;20;0.1815E+03;0.1553E+03;0.518;1.69;00:14:32.700
237.24;0.788;0.0969E+03;49.977;300;20;0.1869E+03;0.1599E+03;0.518;1.69;00:14:32.800
237.25;0.782;0.0960E+03;49.976;300;20;0.1855E+03;0.1588E+03;0.517;1.71;00:14:32.900
237.26;0.782;0.0960E+03;49.975;300;20;0.1856E+03;0.1588E+03;0.517;1.69;00:14:33.000
237.26;0.782;0.0959E+03;49.975;300;20;0.1855E+03;0.1587E+03;0.517;1.71;00:14:33.100
237.12;0.856;0.1040E+03;49.975;300;20;0.2029E+03;0.1742E+03;0.513;1.69;00:14:33.200
237.21;1.005;0.1229E+03;49.975;300;20;0.2384E+03;0.2043E+03;0.516;1.72;00:14:33.300
237.17;0.983;0.1202E+03;49.974;300;20;0.2333E+03;0.1999E+03;0.515;1.70;00:14:33.400
237.16;0.994;0.1217E+03;49.974;300;20;0.2358E+03;0.2020E+03;0.516;1.70;00:14:33.500
237.14;0.988;0.1210E+03;49.973;300;20;0.2342E+03;0.2006E+03;0.516;1.69;00:14:33.600
237.13;0.991;0.1214E+03;49.974;300;20;0.2351E+03;0.2013E+03;0.516;1.70;00:14:33.700
237.13;0.991;0.1214E+03;49.973;300;20;0.2350E+03;0.2013E+03;0.516;1.70;00:14:33.800
237.15;1.000;0.1226E+03;49.974;300;20;0.2370E+03;0.2029E+03;0.517;1.69;00:14:33.900
237.13;1.003;0.1228E+03;49.973;300;20;0.2377E+03;0.2035E+03;0.517;1.69;00:14:34.000
237.17;0.996;0.1221E+03;49.974;300;20;0.2362E+03;0.2021E+03;0.517;1.70;00:14:34.100
237.17;0.983;0.1206E+03;49.974;300;20;0.2332E+03;0.1995E+03;0.517;1.70;00:14:34.200
237.15;1.002;0.1227E+03;49.975;300;20;0.2376E+03;0.2035E+03;0.516;1.70;00:14:34.300
237.17;0.990;0.1212E+03;49.974;300;20;0.2347E+03;0.2010E+03;0.516;1.67;00:14:34.400
237.17;1.002;0.1226E+03;49.974;300;20;0.2377E+03;0.2037E+03;0.516;1.67;00:14:34.500
237.18;0.988;0.1209E+03;49.973;300;20;0.2342E+03;0.2007E+03;0.516;1.69;00:14:34.600
237.18;0.992;0.1214E+03;49.973;300;20;0.2353E+03;0.2015E+03;0.516;1.69;00:14:34.700
237.19;1.001;0.1223E+03;49.973;300;20;0.2374E+03;0.2035E+03;0.515;1.69;00:14:34.800
237.22;1.010;0.1236E+03;49.972;300;20;0.2396E+03;0.2053E+03;0.516;1.68;00:14:34.900
237.25;0.994;0.1216E+03;49.973;300;20;0.2359E+03;0.2021E+03;0.516;1.68;00:14:35.000
237.23;0.990;0.1210E+03;49.972;300;20;0.2349E+03;0.2013E+03;0.515;1.68;00:14:35.100
237.26;1.003;0.1224E+03;49.971;300;20;0.2379E+03;0.2039E+03;0.515;1.69;00:14:35.200
237.27;1.002;0.1225E+03;49.972;300;20;0.2378E+03;0.2038E+03;0.515;1.69;00:14:35.300
237.27;1.000;0.1221E+03;49.972;300;20;0.2372E+03;0.2034E+03;0.515;1.70;00:14:35.400
237.25;0.990;0.1210E+03;49.971;300;20;0.2348E+03;0.2012E+03;0.515;1.69;00:14:35.500
237.25;0.998;0.1220E+03;49.971;300;20;0.2368E+03;0.2030E+03;0.515;1.69;00:14:35.600
237.27;0.994;0.1216E+03;49.969;300;20;0.2358E+03;0.2021E+03;0.516;1.68;00:14:35.700
237.29;1.005;0.1228E+03;49.969;300;20;0.2384E+03;0.2044E+03;0.515;1.68;00:14:35.800
237.29;0.998;0.1220E+03;49.970;300;20;0.2368E+03;0.2030E+03;0.515;1.70;00:14:35.900
237.25;0.980;0.1196E+03;49.969;300;20;0.2324E+03;0.1993E+03;0.514;1.70;00:14:36.000
237.31;0.995;0.1217E+03;49.967;300;20;0.2360E+03;0.2022E+03;0.516;1.68;00:14:36.100
237.28;0.991;0.1212E+03;49.968;300;20;0.2352E+03;0.2016E+03;0.515;1.68;00:14:36.200
237.26;0.999;0.1223E+03;49.966;300;20;0.2371E+03;0.2031E+03;0.516;1.69;00:14:36.300
237.34;1.003;0.1229E+03;49.966;300;20;0.2381E+03;0.2039E+03;0.516;1.69;00:14:36.400
237.26;1.002;0.1227E+03;49.965;300;20;0.2378E+03;0.2037E+03;0.516;1.69;00:14:36.500
237.28;0.991;0.1211E+03;49.965;300;20;0.2350E+03;0.2014E+03;0.515;1.69;00:14:36.600
237.28;1.002;0.1224E+03;49.966;300;20;0.2377E+03;0.2038E+03;0.515;1.70;00:14:36.700
237.26;0.991;0.1212E+03;49.965;300;20;0.2352E+03;0.2015E+03;0.515;1.70;00:14:36.800
237.24;1.007;0.1230E+03;49.964;300;20;0.2389E+03;0.2048E+03;0.515;1.70;00:14:36.900
237.25;0.990;0.1210E+03;49.966;300;20;0.2349E+03;0.2014E+03;0.515;1.69;00:14:37.000
237.23;1.006;0.1228E+03;49.967;300;20;0.2386E+03;0.2046E+03;0.515;1.69;00:14:37.100
237.24;1.003;0.1227E+03;49.966;300;20;0.2380E+03;0.2040E+03;0.515;1.68;00:14:37.200
237.25;1.013;0.1239E+03;49.966;300;20;0.2404E+03;0.2060E+03;0.515;1.68;00:14:37.300
237.25;0.997;0.1218E+03;49.965;300;20;0.2365E+03;0.2027E+03;0.515;1.68;00:14:37.400
237.27;0.989;0.1211E+03;49.965;300;20;0.2347E+03;0.2011E+03;0.516;1.69;00:14:37.500
237.27;0.847;0.1041E+03;49.966;300;20;0.2011E+03;0.1720E+03;0.518;1.67;00:14:37.600
237.27;0.999;0.1225E+03;49.966;300;20;0.2371E+03;0.2030E+03;0.517;1.70;00:14:37.700
237.25;1.005;0.1232E+03;49.966;300;20;0.2385E+03;0.2042E+03;0.517;1.69;00:14:37.800
237.27;0.995;0.1219E+03;49.965;300;20;0.2360E+03;0.2021E+03;0.516;1.70;00:14:37.900
237.18;0.986;0.1205E+03;49.964;300;20;0.2338E+03;0.2003E+03;0.515;1.68;00:14:38.000
237.29;1.001;0.1226E+03;49.965;300;20;0.2375E+03;0.2034E+03;0.516;1.69;00:14:38.100
237.24;1.015;0.1242E+03;49.965;300;20;0.2407E+03;0.2062E+03;0.516;1.69;00:14:38.200
237.24;1.003;0.1229E+03;49.967;300;20;0.2380E+03;0.2038E+03;0.516;1.69;00:14:38.300
237.28;1.004;0.1228E+03;49.967;300;20;0.2381E+03;0.2040E+03;0.516;1.67;00:14:38.400
237.28;1.005;0.1232E+03;49.967;300;20;0.2385E+03;0.2042E+03;0.517;1.69;00:14:38.500
237.27;1.009;0.1234E+03;49.965;300;20;0.2394E+03;0.2052E+03;0.515;1.68;00:14:38.600
237.27;1.009;0.1232E+03;49.964;300;20;0.2394E+03;0.2053E+03;0.515;1.69;00:14:38.700
237.27;1.001;0.1223E+03;49.964;300;20;0.2374E+03;0.2034E+03;0.515;1.68;00:14:38.800
237.29;0.997;0.1222E+03;49.964;300;20;0.2366E+03;0.2025E+03;0.517;1.68;00:14:38.900
237.29;1.008;0.1235E+03;49.964;300;20;0.2392E+03;0.2049E+03;0.516;1.65;00:14:39.000
237.30;1.021;0.1250E+03;49.964;300;20;0.2423E+03;0.2076E+03;0.516;1.69;00:14:39.100
237.29;0.994;0.1217E+03;49.964;300;20;0.2360E+03;0.2022E+03;0.516;1.69;00:14:39.200
237.28;1.019;0.1248E+03;49.964;300;20;0.2418E+03;0.2072E+03;0.516;1.69;00:14:39.300
237.28;0.998;0.1220E+03;49.965;300;20;0.2368E+03;0.2029E+03;0.515;1.68;00:14:39.400
237.30;1.009;0.1236E+03;49.965;300;20;0.2393E+03;0.2050E+03;0.516;1.69;00:14:39.500
237.30;1.005;0.1232E+03;49.966;300;20;0.2384E+03;0.2041E+03;0.517;1.68;00:14:39.600
237.34;1.008;0.1237E+03;49.966;300;20;0.2393E+03;0.2049E+03;0.517;1.70;00:14:39.700
237.34;1.001;0.1227E+03;49.967;300;20;0.2375E+03;0.2033E+03;0.517;1.70;00:14:39.800
237.33;1.003;0.1229E+03;49.967;300;20;0.2380E+03;0.2038E+03;0.516;1.69;00:14:39.900
237.24;0.986;0.1207E+03;49.967;300;20;0.2339E+03;0.2003E+03;0.516;1.70;00:14:40.000
237.31;1.005;0.1233E+03;49.967;300;20;0.2386E+03;0.2043E+03;0.517;1.70;00:14:40.100
237.30;1.002;0.1228E+03;49.966;300;20;0.2377E+03;0.2036E+03;0.517;1.71;00:14:40.200
237.29;1.003;0.1229E+03;49.966;300;20;0.2380E+03;0.2037E+03;0.517;1.70;00:14:40.300
237.34;1.007;0.1235E+03;49.966;300;20;0.2390E+03;0.2047E+03;0.517;1.69;00:14:40.400
237.28;1.004;0.1228E+03;49.966;300;20;0.2383E+03;0.2043E+03;0.515;1.70;00:14:40.500
237.30;1.005;0.1230E+03;49.966;300;20;0.2386E+03;0.2044E+03;0.516;1.69;00:14:40.600
237.30;1.004;0.1231E+03;49.968;300;20;0.2383E+03;0.2041E+03;0.516;1.70;00:14:40.700
237.32;1.008;0.1234E+03;49.967;300;20;0.2392E+03;0.2049E+03;0.516;1.69;00:14:40.800
237.33;0.999;0.1225E+03;49.968;300;20;0.2372E+03;0.2031E+03;0.517;1.69;00:14:40.900
237.31;1.007;0.1233E+03;49.968;300;20;0.2389E+03;0.2046E+03;0.516;1.68;00:14:41.000
237.33;1.005;0.1233E+03;49.968;300;20;0.2386E+03;0.2043E+03;0.517;1.70;00:14:41.100
237.34;1.011;0.1239E+03;49.967;300;20;0.2399E+03;0.2054E+03;0.516;1.70;00:14:41.200
237.32;0.996;0.1222E+03;49.968;300;20;0.2363E+03;0.2022E+03;0.517;1.71;00:14:41.300
237.34;1.009;0.1238E+03;49.967;300;20;0.2394E+03;0.2049E+03;0.517;1.71;00:14:41.400
237.31;1.007;0.1236E+03;49.968;300;20;0.2390E+03;0.2045E+03;0.517;1.70;00:14:41.500
237.32;1.000;0.1227E+03;49.969;300;20;0.2374E+03;0.2032E+03;0.517;1.69;00:14:41.600
237.33;1.003;0.1228E+03;49.967;300;20;0.2382E+03;0.2041E+03;0.516;1.70;00:14:41.700
237.30;1.006;0.1233E+03;49.968;300;20;0.2388E+03;0.2045E+03;0.516;1.68;00:14:41.800
237.32;0.912;0.1119E+03;49.968;300;20;0.2164E+03;0.1852E+03;0.517;1.70;00:14:41.900
237.25;0.795;0.0977E+03;49.969;300;20;0.1887E+03;0.1614E+03;0.518;1.68;00:14:42.000
237.33;0.798;0.0980E+03;49.969;300;20;0.1894E+03;0.1621E+03;0.518;1.70;00:14:42.100
237.31;0.766;0.0941E+03;49.969;300;20;0.1818E+03;0.1555E+03;0.517;1.70;00:14:42.200
237.28;0.787;0.0967E+03;49.968;300;20;0.1868E+03;0.1598E+03;0.518;1.70;00:14:42.300
237.36;0.787;0.0968E+03;49.968;300;20;0.1867E+03;0.1597E+03;0.518;1.70;00:14:42.400
237.29;0.783;0.0961E+03;49.967;300;20;0.1859E+03;0.1591E+03;0.517;1.71;00:14:42.500
237.31;0.782;0.0961E+03;49.968;300;20;0.1855E+03;0.1587E+03;0.518;1.68;00:14:42.600
237.28;0.773;0.0948E+03;49.968;300;20;0.1835E+03;0.1571E+03;0.517;1.69;00:14:42.700
237.27;0.780;0.0957E+03;49.967;300;20;0.1850E+03;0.1583E+03;0.517;1.68;00:14:42.800
237.26;0.782;0.0960E+03;49.966;300;20;0.1856E+03;0.1588E+03;0.517;1.70;00:14:42.900
237.24;0.785;0.0965E+03;49.965;300;20;0.1863E+03;0.1594E+03;0.518;1.69;00:14:43.000
