#Device;NPA101
#Device Name;NO NAME
#Format;LOG
#Date;2000-01-01
#Version;01.002-02.430-03.730
#Serial No.;000100329
#Mode;Unlimited
#Logging Interval[s];0.100
#Specified Logging Count;-----
#Specified Logging Time[s];-----
#Start Time;00:36:30
#Stop Time;00:37:15
#Actual Count;453         
URMS[V];IRMS[A];P[W];FPLL[Hz];URange[V];IRange[A];S[VA];Q[var];LAMBDA[];UTHD[%];Timestamp
237.88;0.747;0.0951E+03;50.050;300;20;0.1778E+03;0.1502E+03;0.535;1.70;00:36:54.200
237.88;0.753;0.0957E+03;50.050;300;20;0.1790E+03;0.1513E+03;0.535;1.70;00:36:54.300
237.88;0.749;0.0955E+03;50.051;300;20;0.1782E+03;0.1505E+03;0.536;1.70;00:36:54.400
237.85;0.757;0.0961E+03;50.053;300;20;0.1799E+03;0.1521E+03;0.534;1.69;00:36:54.500
237.85;0.807;0.1022E+03;50.054;300;20;0.1920E+03;0.1625E+03;0.532;1.68;00:36:54.600
237.82;0.986;0.1244E+03;50.055;300;20;0.2346E+03;0.1989E+03;0.530;1.70;00:36:54.700
237.84;0.964;0.1219E+03;50.055;300;20;0.2293E+03;0.1943E+03;0.532;1.69;00:36:54.800
237.81;0.946;0.1196E+03;50.055;300;20;0.2250E+03;0.1906E+03;0.532;1.68;00:36:54.900
237.80;0.943;0.1194E+03;50.055;300;20;0.2244E+03;0.1900E+03;0.532;1.71;00:36:55.000
237.84;0.950;0.1200E+03;50.056;300;20;0.2258E+03;0.1913E+03;0.531;1.70;00:36:55.100
237.85;0.946;0.1197E+03;50.056;300;20;0.2250E+03;0.1905E+03;0.532;1.69;00:36:55.200
237.87;0.877;0.1110E+03;50.058;300;20;0.2087E+03;0.1767E+03;0.532;1.70;00:36:55.300
237.88;0.758;0.0964E+03;50.058;300;20;0.1802E+03;0.1523E+03;0.535;1.67;00:36:55.400
237.86;0.747;0.0953E+03;50.056;300;20;0.1778E+03;0.1501E+03;0.536;1.69;00:36:55.500
237.84;0.750;0.0954E+03;50.056;300;20;0.1783E+03;0.1507E+03;0.535;1.70;00:36:55.600
237.87;0.745;0.0950E+03;50.058;300;20;0.1772E+03;0.1496E+03;0.536;1.69;00:36:55.700
237.88;0.761;0.0969E+03;50.057;300;20;0.1811E+03;0.1530E+03;0.535;1.68;00:36:55.800
237.86;0.750;0.0954E+03;50.056;300;20;0.1783E+03;0.1506E+03;0.535;1.69;00:36:55.900
237.88;0.752;0.0957E+03;50.055;300;20;0.1788E+03;0.1510E+03;0.535;1.69;00:36:56.000
237.88;0.749;0.0953E+03;50.054;300;20;0.1781E+03;0.1505E+03;0.535;1.70;00:36:56.100
237.86;0.749;0.0953E+03;50.056;300;20;0.1782E+03;0.1506E+03;0.535;1.67;00:36:56.200
237.87;0.764;0.0973E+03;50.055;300;20;0.1817E+03;0.1534E+03;0.536;1.69;00:36:56.300
237.90;0.751;0.0956E+03;50.054;300;20;0.1788E+03;0.1511E+03;0.535;1.66;00:36:56.400
237.85;0.872;0.1101E+03;50.055;300;20;0.2075E+03;0.1758E+03;0.531;1.66;00:36:56.500
237.86;0.911;0.1153E+03;50.055;300;20;0.2166E+03;0.1834E+03;0.532;1.68;00:36:56.600
237.85;0.897;0.1135E+03;50.053;300;20;0.2134E+03;0.1807E+03;0.532;1.69;00:36:56.700
237.86;0.897;0.1136E+03;50.052;300;20;0.2133E+03;0.1805E+03;0.533;1.66;00:36:56.800
237.81;0.895;0.1133E+03;50.053;300;20;0.2128E+03;0.1801E+03;0.532;1.66;00:36:56.900
237.81;0.888;0.1124E+03;50.054;300;20;0.2112E+03;0.1788E+03;0.532;1.66;00:36:57.000
237.83;0.901;0.1139E+03;50.054;300;20;0.2143E+03;0.1815E+03;0.532;1.65;00:36:57.100
237.85;0.891;0.1130E+03;50.054;300;20;0.2120E+03;0.1794E+03;0.533;1.66;00:36:57.200
237.85;0.901;0.1141E+03;50.053;300;20;0.2144E+03;0.1815E+03;0.532;1.68;00:36:57.300
237.85;0.888;0.1126E+03;50.053;300;20;0.2112E+03;0.1787E+03;0.533;1.66;00:36:57.400
237.77;0.786;0.0995E+03;50.053;300;20;0.1868E+03;0.1582E+03;0.532;1.67;00:36:57.500
237.77;0.748;0.0952E+03;50.051;300;20;0.1779E+03;0.1503E+03;0.535;1.67;00:36:57.600
237.84;0.757;0.0962E+03;50.051;300;20;0.1800E+03;0.1522E+03;0.534;1.65;00:36:57.700
237.82;0.749;0.0953E+03;50.052;300;20;0.1782E+03;0.1506E+03;0.535;1.66;00:36:58.200
237.82;0.747;0.0951E+03;50.053;300;20;0.1777E+03;0.1501E+03;0.535;1.67;00:36:58.300
237.83;0.754;0.0961E+03;50.052;300;20;0.1794E+03;0.1515E+03;0.536;1.67;00:36:58.400
237.74;0.746;0.0947E+03;50.052;300;20;0.1773E+03;0.1498E+03;0.534;1.66;00:36:58.500
237.72;0.868;0.1094E+03;50.052;300;20;0.2063E+03;0.1749E+03;0.530;1.68;00:36:58.600
237.69;0.897;0.1135E+03;50.052;300;20;0.2133E+03;0.1806E+03;0.532;1.67;00:36:58.700
237.69;0.904;0.1144E+03;50.052;300;20;0.2149E+03;0.1819E+03;0.532;1.70;00:36:58.800
237.68;0.894;0.1133E+03;50.052;300;20;0.2125E+03;0.1798E+03;0.533;1.68;00:36:58.900
237.69;0.897;0.1135E+03;50.053;300;20;0.2132E+03;0.1805E+03;0.532;1.68;00:36:59.000
237.69;0.897;0.1136E+03;50.053;300;20;0.2131E+03;0.1803E+03;0.533;1.65;00:36:59.100
237.70;0.898;0.1134E+03;50.053;300;20;0.2134E+03;0.1807E+03;0.531;1.68;00:36:59.200
237.68;0.898;0.1134E+03;50.052;300;20;0.2135E+03;0.1809E+03;0.531;1.67;00:36:59.300
237.72;0.892;0.1127E+03;50.051;300;20;0.2120E+03;0.1796E+03;0.532;1.67;00:36:59.400
237.70;0.895;0.1131E+03;50.050;300;20;0.2127E+03;0.1802E+03;0.532;1.68;00:36:59.500
237.76;0.763;0.0968E+03;50.048;300;20;0.1815E+03;0.1535E+03;0.533;1.67;00:36:59.600
237.78;0.765;0.0970E+03;50.048;300;20;0.1818E+03;0.1537E+03;0.534;1.67;00:36:59.700
237.79;0.753;0.0957E+03;50.048;300;20;0.1792E+03;0.1515E+03;0.534;1.65;00:36:59.800
237.77;0.753;0.0956E+03;50.047;300;20;0.1791E+03;0.1514E+03;0.534;1.64;00:36:59.900
237.76;0.752;0.0953E+03;50.046;300;20;0.1787E+03;0.1512E+03;0.533;1.62;00:37:00.000
237.77;0.760;0.0963E+03;50.046;300;20;0.1807E+03;0.1529E+03;0.533;1.63;00:37:00.100
237.77;0.747;0.0947E+03;50.046;300;20;0.1775E+03;0.1502E+03;0.533;1.64;00:37:00.200
237.77;0.760;0.0963E+03;50.046;300;20;0.1807E+03;0.1528E+03;0.533;1.64;00:37:00.300
237.77;0.746;0.0946E+03;50.047;300;20;0.1773E+03;0.1500E+03;0.533;1.65;00:37:00.400
237.73;0.755;0.0956E+03;50.048;300;20;0.1794E+03;0.1518E+03;0.533;1.64;00:37:00.500
237.74;0.759;0.0962E+03;50.048;300;20;0.1804E+03;0.1526E+03;0.533;1.66;00:37:00.600
237.77;0.801;0.1011E+03;50.049;300;20;0.1904E+03;0.1613E+03;0.531;1.64;00:37:00.700
237.72;0.849;0.1073E+03;50.050;300;20;0.2018E+03;0.1709E+03;0.532;1.65;00:37:00.800
237.73;0.851;0.1076E+03;50.050;300;20;0.2023E+03;0.1714E+03;0.532;1.65;00:37:00.900
237.76;0.853;0.1078E+03;50.051;300;20;0.2027E+03;0.1717E+03;0.532;1.66;00:37:01.000
237.76;0.852;0.1078E+03;50.051;300;20;0.2026E+03;0.1715E+03;0.532;1.66;00:37:01.100
237.76;0.857;0.1084E+03;50.050;300;20;0.2039E+03;0.1727E+03;0.532;1.66;00:37:01.200
237.80;0.843;0.1067E+03;50.050;300;20;0.2004E+03;0.1697E+03;0.532;1.68;00:37:01.300
237.81;0.846;0.1071E+03;50.051;300;20;0.2011E+03;0.1702E+03;0.532;1.67;00:37:01.400
237.80;0.854;0.1083E+03;50.051;300;20;0.2031E+03;0.1718E+03;0.533;1.66;00:37:01.500
237.77;0.859;0.1086E+03;50.051;300;20;0.2042E+03;0.1729E+03;0.532;1.66;00:37:01.600
237.77;0.841;0.1065E+03;50.051;300;20;0.1999E+03;0.1691E+03;0.533;1.66;00:37:01.700
237.74;0.847;0.1073E+03;50.050;300;20;0.2014E+03;0.1704E+03;0.533;1.68;00:37:01.800
237.76;0.844;0.1071E+03;50.051;300;20;0.2007E+03;0.1698E+03;0.533;1.68;00:37:01.900
237.77;0.851;0.1078E+03;50.050;300;20;0.2024E+03;0.1712E+03;0.533;1.69;00:37:02.000
237.78;0.826;0.1048E+03;50.050;300;20;0.1963E+03;0.1660E+03;0.534;1.69;00:37:02.100
237.81;0.757;0.0963E+03;50.050;300;20;0.1800E+03;0.1521E+03;0.535;1.67;00:37:02.200
237.79;0.750;0.0955E+03;50.050;300;20;0.1783E+03;0.1506E+03;0.535;1.69;00:37:02.300
237.85;0.756;0.0962E+03;50.050;300;20;0.1798E+03;0.1518E+03;0.535;1.67;00:37:02.400
237.78;0.750;0.0953E+03;50.050;300;20;0.1783E+03;0.1507E+03;0.535;1.68;00:37:02.500
237.77;0.748;0.0952E+03;50.048;300;20;0.1778E+03;0.1501E+03;0.536;1.69;00:37:02.600
237.79;0.755;0.0960E+03;50.048;300;20;0.1796E+03;0.1518E+03;0.534;1.67;00:37:02.700
237.76;0.747;0.0948E+03;50.048;300;20;0.1775E+03;0.1501E+03;0.534;1.68;00:37:02.800
237.75;0.754;0.0959E+03;50.047;300;20;0.1794E+03;0.1516E+03;0.535;1.69;00:37:02.900
237.77;0.752;0.0957E+03;50.048;300;20;0.1788E+03;0.1510E+03;0.535;1.69;00:37:03.000
237.76;0.754;0.0959E+03;50.047;300;20;0.1792E+03;0.1514E+03;0.535;1.70;00:37:03.100
237.75;0.793;0.1004E+03;50.047;300;20;0.1884E+03;0.1595E+03;0.533;1.69;00:37:03.200
237.77;0.848;0.1075E+03;50.048;300;20;0.2017E+03;0.1707E+03;0.533;1.68;00:37:03.300
237.78;0.854;0.1084E+03;50.046;300;20;0.2031E+03;0.1718E+03;0.534;1.72;00:37:03.400
237.77;0.841;0.1066E+03;50.045;300;20;0.1999E+03;0.1691E+03;0.534;1.72;00:37:03.500
237.80;0.854;0.1083E+03;50.045;300;20;0.2031E+03;0.1718E+03;0.533;1.72;00:37:03.600
237.78;0.840;0.1065E+03;50.045;300;20;0.1997E+03;0.1690E+03;0.533;1.71;00:37:03.700
237.75;0.847;0.1075E+03;50.046;300;20;0.2014E+03;0.1703E+03;0.534;1.70;00:37:03.800
237.75;0.841;0.1066E+03;50.046;300;20;0.1999E+03;0.1691E+03;0.533;1.70;00:37:03.900
237.76;0.847;0.1074E+03;50.046;300;20;0.2013E+03;0.1702E+03;0.534;1.70;00:37:04.000
237.76;0.848;0.1075E+03;50.047;300;20;0.2015E+03;0.1705E+03;0.533;1.70;00:37:04.100
237.78;0.845;0.1070E+03;50.046;300;20;0.2010E+03;0.1701E+03;0.533;1.71;00:37:04.200
237.78;0.847;0.1075E+03;50.045;300;20;0.2014E+03;0.1703E+03;0.534;1.69;00:37:04.300
237.79;0.850;0.1080E+03;50.045;300;20;0.2022E+03;0.1710E+03;0.534;1.69;00:37:04.400
237.78;0.842;0.1069E+03;50.046;300;20;0.2001E+03;0.1692E+03;0.534;1.70;00:37:04.500
237.80;0.850;0.1077E+03;50.047;300;20;0.2020E+03;0.1709E+03;0.533;1.71;00:37:04.600
237.80;0.808;0.1025E+03;50.046;300;20;0.1921E+03;0.1625E+03;0.533;1.70;00:37:04.700
237.79;0.749;0.0953E+03;50.045;300;20;0.1782E+03;0.1506E+03;0.535;1.70;00:37:04.800
237.76;0.750;0.0955E+03;50.044;300;20;0.1783E+03;0.1505E+03;0.536;1.71;00:37:04.900
237.78;0.751;0.0957E+03;50.043;300;20;0.1786E+03;0.1508E+03;0.536;1.71;00:37:05.000
237.77;0.755;0.0960E+03;50.043;300;20;0.1795E+03;0.1517E+03;0.535;1.70;00:37:05.100
237.78;0.751;0.0955E+03;50.043;300;20;0.1785E+03;0.1509E+03;0.535;1.69;00:37:05.200
237.78;0.761;0.0967E+03;50.043;300;20;0.1810E+03;0.1530E+03;0.534;1.70;00:37:05.300
237.79;0.746;0.0949E+03;50.043;300;20;0.1774E+03;0.1499E+03;0.535;1.70;00:37:05.400
237.78;0.753;0.0958E+03;50.042;300;20;0.1791E+03;0.1513E+03;0.535;1.70;00:37:05.500
237.80;0.752;0.0957E+03;50.042;300;20;0.1789E+03;0.1511E+03;0.535;1.72;00:37:05.600
237.79;0.761;0.0967E+03;50.041;300;20;0.1810E+03;0.1529E+03;0.535;1.70;00:37:05.700
237.79;0.767;0.0976E+03;50.041;300;20;0.1825E+03;0.1542E+03;0.535;1.69;00:37:05.800
237.77;0.796;0.1011E+03;50.041;300;20;0.1892E+03;0.1600E+03;0.534;1.70;00:37:05.900
237.77;0.793;0.1008E+03;50.042;300;20;0.1885E+03;0.1593E+03;0.535;1.72;00:37:06.000
237.75;0.802;0.1018E+03;50.040;300;20;0.1906E+03;0.1611E+03;0.534;1.70;00:37:06.100
237.77;0.811;0.1029E+03;50.041;300;20;0.1928E+03;0.1630E+03;0.534;1.71;00:37:06.200
237.76;0.793;0.1005E+03;50.039;300;20;0.1886E+03;0.1595E+03;0.533;1.71;00:37:06.300
237.74;0.805;0.1021E+03;50.038;300;20;0.1913E+03;0.1617E+03;0.534;1.71;00:37:06.400
237.75;0.796;0.1011E+03;50.038;300;20;0.1894E+03;0.1601E+03;0.534;1.72;00:37:06.500
237.76;0.810;0.1027E+03;50.038;300;20;0.1925E+03;0.1628E+03;0.534;1.72;00:37:06.600
237.77;0.796;0.1012E+03;50.039;300;20;0.1894E+03;0.1601E+03;0.534;1.70;00:37:06.700
237.75;0.808;0.1027E+03;50.039;300;20;0.1922E+03;0.1624E+03;0.534;1.71;00:37:06.800
237.76;0.793;0.1009E+03;50.039;300;20;0.1886E+03;0.1593E+03;0.535;1.72;00:37:06.900
237.77;0.802;0.1018E+03;50.039;300;20;0.1908E+03;0.1613E+03;0.534;1.72;00:37:07.000
237.75;0.803;0.1021E+03;50.040;300;20;0.1909E+03;0.1614E+03;0.535;1.70;00:37:07.100
237.77;0.802;0.1017E+03;50.041;300;20;0.1906E+03;0.1612E+03;0.533;1.70;00:37:07.200
237.77;0.801;0.1017E+03;50.041;300;20;0.1904E+03;0.1610E+03;0.534;1.71;00:37:07.300
237.78;0.807;0.1022E+03;50.042;300;20;0.1919E+03;0.1624E+03;0.532;1.70;00:37:07.400
237.78;0.813;0.1029E+03;50.043;300;20;0.1932E+03;0.1635E+03;0.533;1.70;00:37:07.500
237.79;0.803;0.1018E+03;50.043;300;20;0.1909E+03;0.1615E+03;0.533;1.71;00:37:07.600
237.78;0.802;0.1019E+03;50.043;300;20;0.1906E+03;0.1612E+03;0.534;1.71;00:37:07.700
237.79;0.800;0.1016E+03;50.043;300;20;0.1901E+03;0.1607E+03;0.534;1.72;00:37:07.800
237.80;0.805;0.1021E+03;50.044;300;20;0.1914E+03;0.1618E+03;0.534;1.70;00:37:07.900
237.79;0.800;0.1016E+03;50.043;300;20;0.1902E+03;0.1608E+03;0.534;1.71;00:37:08.000
237.82;0.803;0.1020E+03;50.043;300;20;0.1909E+03;0.1614E+03;0.534;1.72;00:37:08.100
237.81;0.796;0.1011E+03;50.042;300;20;0.1892E+03;0.1599E+03;0.535;1.71;00:37:08.200
237.81;0.803;0.1019E+03;50.042;300;20;0.1909E+03;0.1615E+03;0.534;1.71;00:37:08.300
237.84;0.798;0.1015E+03;50.043;300;20;0.1899E+03;0.1605E+03;0.535;1.72;00:37:08.400
237.83;0.802;0.1018E+03;50.043;300;20;0.1908E+03;0.1614E+03;0.534;1.70;00:37:08.500
237.82;0.803;0.1018E+03;50.042;300;20;0.1909E+03;0.1614E+03;0.533;1.72;00:37:08.600
237.82;0.789;0.1000E+03;50.041;300;20;0.1877E+03;0.1588E+03;0.533;1.71;00:37:08.700
237.84;0.750;0.0956E+03;50.041;300;20;0.1784E+03;0.1506E+03;0.536;1.71;00:37:08.800
237.87;0.755;0.0960E+03;50.040;300;20;0.1795E+03;0.1517E+03;0.535;1.72;00:37:08.900
237.84;0.756;0.0962E+03;50.041;300;20;0.1797E+03;0.1518E+03;0.535;1.72;00:37:09.000
237.85;0.747;0.0950E+03;50.040;300;20;0.1776E+03;0.1501E+03;0.535;1.71;00:37:09.100
237.84;0.748;0.0952E+03;50.041;300;20;0.1780E+03;0.1503E+03;0.535;1.72;00:37:09.200
237.84;0.753;0.0958E+03;50.040;300;20;0.1792E+03;0.1514E+03;0.535;1.72;00:37:09.300
237.85;0.754;0.0959E+03;50.040;300;20;0.1794E+03;0.1516E+03;0.534;1.70;00:37:09.400
237.83;0.746;0.0950E+03;50.041;300;20;0.1775E+03;0.1499E+03;0.535;1.71;00:37:09.500
237.86;0.761;0.0967E+03;50.042;300;20;0.1809E+03;0.1529E+03;0.535;1.72;00:37:09.600
237.86;0.744;0.0947E+03;50.043;300;20;0.1770E+03;0.1496E+03;0.535;1.71;00:37:09.700
237.83;0.770;0.0978E+03;50.044;300;20;0.1831E+03;0.1547E+03;0.534;1.71;00:37:09.800
237.82;0.803;0.1019E+03;50.045;300;20;0.1909E+03;0.1614E+03;0.534;1.72;00:37:09.900
237.83;0.803;0.1017E+03;50.044;300;20;0.1909E+03;0.1615E+03;0.533;1.72;00:37:10.000
237.83;0.798;0.1014E+03;50.045;300;20;0.1898E+03;0.1604E+03;0.534;1.72;00:37:10.100
237.86;0.804;0.1020E+03;50.045;300;20;0.1912E+03;0.1617E+03;0.533;1.72;00:37:10.200
237.88;0.803;0.1018E+03;50.045;300;20;0.1910E+03;0.1616E+03;0.533;1.73;00:37:10.300
237.90;0.803;0.1019E+03;50.044;300;20;0.1911E+03;0.1616E+03;0.533;1.72;00:37:10.400
237.75;0.787;0.0997E+03;50.042;300;20;0.1870E+03;0.1582E+03;0.533;1.71;00:37:10.500
237.87;0.807;0.1027E+03;50.042;300;20;0.1920E+03;0.1623E+03;0.535;1.75;00:37:10.600
237.87;0.802;0.1017E+03;50.041;300;20;0.1908E+03;0.1614E+03;0.533;1.74;00:37:10.700
237.86;0.798;0.1011E+03;50.040;300;20;0.1898E+03;0.1607E+03;0.533;1.73;00:37:10.800
237.84;0.795;0.1009E+03;50.040;300;20;0.1891E+03;0.1600E+03;0.533;1.75;00:37:10.900
237.84;0.796;0.1012E+03;50.039;300;20;0.1894E+03;0.1601E+03;0.534;1.74;00:37:11.000
237.83;0.795;0.1009E+03;50.039;300;20;0.1890E+03;0.1598E+03;0.534;1.74;00:37:11.100
237.80;0.787;0.0998E+03;50.039;300;20;0.1871E+03;0.1582E+03;0.534;1.73;00:37:11.200
237.77;0.796;0.1009E+03;50.040;300;20;0.1892E+03;0.1601E+03;0.533;1.72;00:37:11.300
237.80;0.809;0.1028E+03;50.041;300;20;0.1925E+03;0.1627E+03;0.534;1.74;00:37:11.400
237.79;0.788;0.1000E+03;50.043;300;20;0.1873E+03;0.1584E+03;0.534;1.73;00:37:11.500
237.79;0.801;0.1017E+03;50.042;300;20;0.1904E+03;0.1610E+03;0.534;1.76;00:37:11.600
237.78;0.803;0.1018E+03;50.043;300;20;0.1908E+03;0.1614E+03;0.534;1.74;00:37:11.700
237.77;0.801;0.1016E+03;50.043;300;20;0.1904E+03;0.1610E+03;0.534;1.73;00:37:11.800
237.76;0.788;0.1001E+03;50.044;300;20;0.1873E+03;0.1584E+03;0.534;1.72;00:37:11.900
237.72;0.798;0.1013E+03;50.044;300;20;0.1897E+03;0.1604E+03;0.534;1.74;00:37:12.000
237.71;0.798;0.1012E+03;50.044;300;20;0.1897E+03;0.1604E+03;0.534;1.73;00:37:12.100
237.74;0.798;0.1013E+03;50.044;300;20;0.1898E+03;0.1605E+03;0.534;1.72;00:37:12.200
237.77;0.801;0.1017E+03;50.043;300;20;0.1904E+03;0.1610E+03;0.534;1.75;00:37:12.300
237.82;0.806;0.1024E+03;50.042;300;20;0.1918E+03;0.1621E+03;0.534;1.74;00:37:12.400
237.83;0.786;0.1001E+03;50.041;300;20;0.1870E+03;0.1580E+03;0.535;1.72;00:37:12.500
237.81;0.803;0.1019E+03;50.041;300;20;0.1909E+03;0.1614E+03;0.534;1.71;00:37:12.600
237.86;0.798;0.1015E+03;50.040;300;20;0.1898E+03;0.1603E+03;0.535;1.72;00:37:12.700
237.84;0.755;0.0961E+03;50.039;300;20;0.1795E+03;0.1516E+03;0.535;1.74;00:37:12.800
237.84;0.749;0.0955E+03;50.039;300;20;0.1780E+03;0.1502E+03;0.537;1.74;00:37:12.900
237.84;0.751;0.0956E+03;50.039;300;20;0.1786E+03;0.1509E+03;0.535;1.73;00:37:13.000
237.85;0.755;0.0961E+03;50.039;300;20;0.1795E+03;0.1517E+03;0.535;1.74;00:37:13.100
237.83;0.749;0.0952E+03;50.039;300;20;0.1782E+03;0.1506E+03;0.534;1.73;00:37:13.200
237.85;0.764;0.0971E+03;50.039;300;20;0.1817E+03;0.1536E+03;0.534;1.73;00:37:13.300
237.88;0.753;0.0958E+03;50.038;300;20;0.1790E+03;0.1512E+03;0.535;1.72;00:37:13.400
237.86;0.748;0.0951E+03;50.038;300;20;0.1779E+03;0.1503E+03;0.535;1.74;00:37:13.500
237.87;0.756;0.0964E+03;50.038;300;20;0.1799E+03;0.1519E+03;0.536;1.74;00:37:13.600
237.87;0.752;0.0957E+03;50.038;300;20;0.1788E+03;0.1511E+03;0.535;1.73;00:37:13.700
237.85;0.746;0.0949E+03;50.038;300;20;0.1774E+03;0.1498E+03;0.535;1.74;00:37:13.800
237.88;0.752;0.0958E+03;50.037;300;20;0.1789E+03;0.1511E+03;0.535;1.73;00:37:13.900
237.92;0.751;0.0959E+03;50.038;300;20;0.1788E+03;0.1509E+03;0.536;1.74;00:37:14.000
237.91;0.752;0.0959E+03;50.038;300;20;0.1790E+03;0.1512E+03;0.536;1.73;00:37:14.100
237.92;0.760;0.0967E+03;50.037;300;20;0.1807E+03;0.1526E+03;0.535;1.76;00:37:14.200
237.93;0.746;0.0949E+03;50.037;300;20;0.1774E+03;0.1499E+03;0.535;1.76;00:37:14.300
237.93;0.755;0.0962E+03;50.039;300;20;0.1797E+03;0.1517E+03;0.535;1.74;00:37:14.400
237.93;0.753;0.0957E+03;50.041;300;20;0.1791E+03;0.1513E+03;0.535;1.73;00:37:14.500
237.91;0.755;0.0961E+03;50.041;300;20;0.1795E+03;0.1517E+03;0.535;1.73;00:37:14.600
237.96;0.752;0.0958E+03;50.041;300;20;0.1789E+03;0.1511E+03;0.535;1.74;00:37:14.700
237.90;0.756;0.0961E+03;50.043;300;20;0.1799E+03;0.1521E+03;0.534;1.73;00:37:14.800
237.91;0.740;0.0942E+03;50.044;300;20;0.1761E+03;0.1488E+03;0.535;1.73;00:37:14.900
237.91;0.760;0.0967E+03;50.044;300;20;0.1808E+03;0.1528E+03;0.535;1.72;00:37:15.000
237.92;0.757;0.0965E+03;50.045;300;20;0.1800E+03;0.1520E+03;0.536;1.73;00:37:15.100
237.91;0.761;0.0967E+03;50.044;300;20;0.1810E+03;0.1530E+03;0.534;1.72;00:37:15.200
237.94;0.753;0.0959E+03;50.045;300;20;0.1793E+03;0.1514E+03;0.535;1.72;00:37:15.300
237.95;0.758;0.0963E+03;50.044;300;20;0.1803E+03;0.1524E+03;0.534;1.72;00:37:15.400
237.96;0.757;0.0962E+03;50.044;300;20;0.1800E+03;0.1522E+03;0.535;1.69;00:37:15.500
237.95;0.761;0.0965E+03;50.044;300;20;0.1812E+03;0.1533E+03;0.533;1.72;00:37:15.600
